rarity,level,slot,total_multiplier
Ancestral,66,armor,1.672
Ancestral,66,generator,1.168
Ancestral,66,core,2.63
Ancestral,67,cannon,1.684
Ancestral,67,armor,1.684
Ancestral,67,generator,1.171
Ancestral,67,core,2.66
Ancestral,68,cannon,1.696
Ancestral,68,armor,1.696
Ancestral,68,generator,1.174
Ancestral,68,core,2.69
Ancestral,69,cannon,1.708
Ancestral,69,armor,1.708
Ancestral,69,generator,1.177
Ancestral,69,core,2.72
Ancestral,70,cannon,1.72
Ancestral,70,armor,1.72
Ancestral,70,generator,1.18
Ancestral,70,core,2.75
Ancestral,71,cannon,1.732
Ancestral,71,armor,1.732
Ancestral,71,generator,1.183
Ancestral,71,core,2.78
Ancestral,72,cannon,1.744
Ancestral,72,armor,1.744
Ancestral,72,generator,1.186
Ancestral,72,core,2.81
Ancestral,73,cannon,1.756
Ancestral,73,armor,1.756
Ancestral,73,generator,1.189
Ancestral,73,core,2.84
Ancestral,74,cannon,1.768
Ancestral,74,armor,1.768
Ancestral,74,generator,1.192
Ancestral,74,core,2.87
Ancestral,75,cannon,1.78
Ancestral,75,armor,1.78
Ancestral,75,generator,1.195
Ancestral,75,core,2.9
Ancestral,76,cannon,1.792
Ancestral,76,armor,1.792
Ancestral,76,generator,1.198
Ancestral,76,core,2.93
Ancestral,77,cannon,1.804
Ancestral,77,armor,1.804
Ancestral,77,generator,1.201
Ancestral,77,core,2.96
Ancestral,78,cannon,1.816
Ancestral,78,armor,1.816
Ancestral,78,generator,1.204
Ancestral,78,core,2.99
Ancestral,79,cannon,1.828
Ancestral,79,armor,1.828
Ancestral,79,generator,1.207
Ancestral,79,core,3.02
Ancestral,80,cannon,1.84
Ancestral,80,armor,1.84
Ancestral,80,generator,1.21
Ancestral,80,core,3.05
Ancestral,81,cannon,1.87
Ancestral,81,armor,1.87
Ancestral,81,generator,1.214
Ancestral,81,core,3.1
Ancestral,82,cannon,1.9
Ancestral,82,armor,1.9
Ancestral,82,generator,1.218
Ancestral,82,core,3.15
Ancestral,83,cannon,1.93
Ancestral,83,armor,1.93
Ancestral,83,generator,1.222
Ancestral,83,core,3.2
Ancestral,84,cannon,1.96
Ancestral,84,armor,1.96
Ancestral,84,generator,1.226
Ancestral,84,core,3.25
Ancestral,85,cannon,1.99
Ancestral,85,armor,1.99
Ancestral,85,generator,1.23
Ancestral,85,core,3.3
Ancestral,86,cannon,2.02
Ancestral,86,armor,2.02
Ancestral,86,generator,1.234
Ancestral,86,core,3.35
Ancestral,87,cannon,2.05
Ancestral,87,armor,2.05
Ancestral,87,generator,1.238
Ancestral,87,core,3.4
Ancestral,88,cannon,2.08
Ancestral,88,armor,2.08
Ancestral,88,generator,1.242
Ancestral,88,core,3.45
Ancestral,89,cannon,2.11
Ancestral,89,armor,2.11
Ancestral,89,generator,1.246
Ancestral,89,core,3.5
Ancestral,90,cannon,2.14
Ancestral,90,armor,2.14
Ancestral,90,generator,1.25
Ancestral,90,core,3.55
Ancestral,91,cannon,2.17
Ancestral,91,armor,2.17
Ancestral,91,generator,1.254
Ancestral,91,core,3.6
Ancestral,92,cannon,2.2
Ancestral,92,armor,2.2
Ancestral,92,generator,1.258
Ancestral,92,core,3.65
Ancestral,93,cannon,2.23
Ancestral,93,armor,2.23
Ancestral,93,generator,1.262
Ancestral,93,core,3.7
Ancestral,94,cannon,2.26
Ancestral,94,armor,2.26
Ancestral,94,generator,1.266
Ancestral,94,core,3.75
Ancestral,95,cannon,2.29
Ancestral,95,armor,2.29
Ancestral,95,generator,1.27
Ancestral,95,core,3.8
Ancestral,96,cannon,2.32
Ancestral,96,armor,2.32
Ancestral,96,generator,1.274
Ancestral,96,core,3.85
Ancestral,97,cannon,2.35
Ancestral,97,armor,2.35
Ancestral,97,generator,1.278
Ancestral,97,core,3.9
Ancestral,98,cannon,2.38
Ancestral,98,armor,2.38
Ancestral,98,generator,1.282
Ancestral,98,core,3.95
Ancestral,99,cannon,2.41
Ancestral,99,armor,2.41
Ancestral,99,generator,1.286
Ancestral,99,core,4.0
Ancestral,100,cannon,2.44
Ancestral,100,armor,2.44
Ancestral,100,generator,1.29
Ancestral,100,core,4.05
Ancestral,101,cannon,2.51
Ancestral,101,armor,2.51
Ancestral,101,generator,1.295
Ancestral,101,core,4.13
Ancestral,102,cannon,2.58
Ancestral,102,armor,2.58
Ancestral,102,generator,1.3
Ancestral,102,core,4.21
Ancestral,103,cannon,2.65
Ancestral,103,armor,2.65
Ancestral,103,generator,1.305
Ancestral,103,core,4.29
Ancestral,104,cannon,2.72
Ancestral,104,armor,2.72
Ancestral,104,generator,1.31
Ancestral,104,core,4.37
Ancestral,105,cannon,2.79
Ancestral,105,armor,2.79
Ancestral,105,generator,1.315
Ancestral,105,core,4.45
Ancestral,106,cannon,2.86
Ancestral,106,armor,2.86
Ancestral,106,generator,1.32
Ancestral,106,core,4.53
Ancestral,107,cannon,2.93
Ancestral,107,armor,2.93
Ancestral,107,generator,1.325
Ancestral,107,core,4.61
Ancestral,108,cannon,3.0
Ancestral,108,armor,3.0
Ancestral,108,generator,1.33
Ancestral,108,core,4.69
Ancestral,109,cannon,3.07
Ancestral,109,armor,3.07
Ancestral,109,generator,1.335
Ancestral,109,core,4.77
Ancestral,110,cannon,3.14
Ancestral,110,armor,3.14
Ancestral,110,generator,1.34
Ancestral,110,core,4.85
Ancestral,111,cannon,3.21
Ancestral,111,armor,3.21
Ancestral,111,generator,1.345
Ancestral,111,core,4.93
Ancestral,112,cannon,3.28
Ancestral,112,armor,3.28
Ancestral,112,generator,1.35
Ancestral,112,core,5.01
Ancestral,113,cannon,3.35
Ancestral,113,armor,3.35
Ancestral,113,generator,1.355
Ancestral,113,core,5.09
Ancestral,114,cannon,3.42
Ancestral,114,armor,3.42
Ancestral,114,generator,1.36
Ancestral,114,core,5.17
Ancestral,115,cannon,3.49
Ancestral,115,armor,3.49
Ancestral,115,generator,1.365
Ancestral,115,core,5.25
Ancestral,116,cannon,3.56
Ancestral,116,armor,3.56
Ancestral,116,generator,1.37
Ancestral,116,core,5.33
Ancestral,117,cannon,3.63
Ancestral,117,armor,3.63
Ancestral,117,generator,1.375
Ancestral,117,core,5.41
Ancestral,118,cannon,3.7
Ancestral,118,armor,3.7
Ancestral,118,generator,1.38
Ancestral,118,core,5.49
Ancestral,119,cannon,3.77
Ancestral,119,armor,3.77
Ancestral,119,generator,1.385
Ancestral,119,core,5.57
Ancestral,120,cannon,3.84
Ancestral,120,armor,3.84
Ancestral,120,generator,1.39
Ancestral,120,core,5.65
Ancestral,121,cannon,3.94
Ancestral,121,armor,3.94
Ancestral,121,generator,1.396
Ancestral,121,core,5.77
Ancestral,122,cannon,4.04
Ancestral,122,armor,4.04
Ancestral,122,generator,1.402
Ancestral,122,core,5.89
Ancestral,123,cannon,4.14
Ancestral,123,armor,4.14
Ancestral,123,generator,1.408
Ancestral,123,core,6.01
Ancestral,124,cannon,4.24
Ancestral,124,armor,4.24
Ancestral,124,generator,1.414
Ancestral,124,core,6.13
Ancestral,125,cannon,4.34
Ancestral,125,armor,4.34
Ancestral,125,generator,1.42
Ancestral,125,core,6.25
Ancestral,126,cannon,4.44
Ancestral,126,armor,4.44
Ancestral,126,generator,1.426
Ancestral,126,core,6.37
Ancestral,127,cannon,4.54
Ancestral,127,armor,4.54
Ancestral,127,generator,1.432
Ancestral,127,core,6.49
Ancestral,128,cannon,4.64
Ancestral,128,armor,4.64
Ancestral,128,generator,1.438
Ancestral,128,core,6.61
Ancestral,129,cannon,4.74
Ancestral,129,armor,4.74
Ancestral,129,generator,1.444
Ancestral,129,core,6.73
Ancestral,130,cannon,4.84
Ancestral,130,armor,4.84
Ancestral,130,generator,1.45
Ancestral,130,core,6.85
Ancestral,131,cannon,4.94
Ancestral,131,armor,4.94
Ancestral,131,generator,1.456
Ancestral,131,core,6.97
Ancestral,132,cannon,5.04
Ancestral,132,armor,5.04
Ancestral,132,generator,1.462
Ancestral,132,core,7.09
Ancestral,133,cannon,5.14
Ancestral,133,armor,5.14
Ancestral,133,generator,1.468
Ancestral,133,core,7.21
Ancestral,134,cannon,5.24
Ancestral,134,armor,5.24
Ancestral,134,generator,1.474
Ancestral,134,core,7.33
Ancestral,135,cannon,5.34
Ancestral,135,armor,5.34
Ancestral,135,generator,1.48
Ancestral,135,core,7.45
Ancestral,136,cannon,5.44
Ancestral,136,armor,5.44
Ancestral,136,generator,1.486
Ancestral,136,core,7.57
Ancestral,137,cannon,5.54
Ancestral,137,armor,5.54
Ancestral,137,generator,1.492
Ancestral,137,core,7.69
Ancestral,138,cannon,5.64
Ancestral,138,armor,5.64
Ancestral,138,generator,1.498
Ancestral,138,core,7.81
Ancestral,139,cannon,5.74
Ancestral,139,armor,5.74
Ancestral,139,generator,1.504
Ancestral,139,core,7.93
Ancestral,140,cannon,5.84
Ancestral,140,armor,5.84
Ancestral,140,generator,1.51
Ancestral,140,core,8.05
Ancestral,141,cannon,5.96
Ancestral,141,armor,5.96
Ancestral,141,generator,1.518
Ancestral,141,core,8.2
Ancestral,142,cannon,6.08
Ancestral,142,armor,6.08
Ancestral,142,generator,1.526
Ancestral,142,core,8.35
Ancestral,143,cannon,6.2
Ancestral,143,armor,6.2
Ancestral,143,generator,1.534
Ancestral,143,core,8.5
Ancestral,144,cannon,6.32
Ancestral,144,armor,6.32
Ancestral,144,generator,1.542
Ancestral,144,core,8.65
Ancestral,145,cannon,6.44
Ancestral,145,armor,6.44
Ancestral,145,generator,1.55
Ancestral,145,core,8.8
Ancestral,146,cannon,6.56
Ancestral,146,armor,6.56
Ancestral,146,generator,1.558
Ancestral,146,core,8.95
Ancestral,147,cannon,6.68
Ancestral,147,armor,6.68
Ancestral,147,generator,1.566
Ancestral,147,core,9.1
Ancestral,148,cannon,6.8
Ancestral,148,armor,6.8
Ancestral,148,generator,1.574
Ancestral,148,core,9.25
Ancestral,149,cannon,6.92
Ancestral,149,armor,6.92
Ancestral,149,generator,1.582
Ancestral,149,core,9.4
Ancestral,150,cannon,7.04
Ancestral,150,armor,7.04
Ancestral,150,generator,1.59
Ancestral,150,core,9.55
Ancestral,151,cannon,7.16
Ancestral,151,armor,7.16
Ancestral,151,generator,1.598
Ancestral,151,core,9.7
Ancestral,152,cannon,7.28
Ancestral,152,armor,7.28
Ancestral,152,generator,1.606
Ancestral,152,core,9.85
Ancestral,153,cannon,7.4
Ancestral,153,armor,7.4
Ancestral,153,generator,1.614
Ancestral,153,core,10.0
Ancestral,154,cannon,7.52
Ancestral,154,armor,7.52
Ancestral,154,generator,1.622
Ancestral,154,core,10.15
Ancestral,155,cannon,7.64
Ancestral,155,armor,7.64
Ancestral,155,generator,1.63
Ancestral,155,core,10.3
Ancestral,156,cannon,7.76
Ancestral,156,armor,7.76
Ancestral,156,generator,1.638
Ancestral,156,core,10.45
Ancestral,157,cannon,7.88
Ancestral,157,armor,7.88
Ancestral,157,generator,1.646
Ancestral,157,core,10.6
Ancestral,158,cannon,8.0
Ancestral,158,armor,8.0
Ancestral,158,generator,1.654
Ancestral,158,core,10.75
Ancestral,159,cannon,8.12
Ancestral,159,armor,8.12
Ancestral,159,generator,1.662
Ancestral,159,core,10.9
Ancestral,160,cannon,8.24
Ancestral,160,armor,8.24
Ancestral,160,generator,1.67
Ancestral,160,core,11.05
Ancestral,161,cannon,8.44
Ancestral,161,armor,8.44
Ancestral,161,generator,1.68
Ancestral,161,core,11.3
Ancestral,162,cannon,8.64
Ancestral,162,armor,8.64
Ancestral,162,generator,1.69
Ancestral,162,core,11.55
Ancestral,163,cannon,8.84
Ancestral,163,armor,8.84
Ancestral,163,generator,1.7
Ancestral,163,core,11.8
Ancestral,164,cannon,9.04
Ancestral,164,armor,9.04
Ancestral,164,generator,1.71
Ancestral,164,core,12.05
Ancestral,165,cannon,9.24
Ancestral,165,armor,9.24
Ancestral,165,generator,1.72
Ancestral,165,core,12.3
Ancestral,166,cannon,9.44
Ancestral,166,armor,9.44
Ancestral,166,generator,1.73
Ancestral,166,core,12.55
Ancestral,167,cannon,9.64
Ancestral,167,armor,9.64
Ancestral,167,generator,1.74
Ancestral,167,core,12.8
Ancestral,168,cannon,9.84
Ancestral,168,armor,9.84
Ancestral,168,generator,1.75
Ancestral,168,core,13.05
Ancestral,169,cannon,10.04
Ancestral,169,armor,10.04
Ancestral,169,generator,1.76
Ancestral,169,core,13.3
Ancestral,170,cannon,10.24
Ancestral,170,armor,10.24
Ancestral,170,generator,1.77
Ancestral,170,core,13.55
Ancestral,171,cannon,10.44
Ancestral,171,armor,10.44
Ancestral,171,generator,1.78
Ancestral,171,core,13.8
Ancestral,172,cannon,10.64
Ancestral,172,armor,10.64
Ancestral,172,generator,1.79
Ancestral,172,core,14.05
Ancestral,173,cannon,10.84
Ancestral,173,armor,10.84
Ancestral,173,generator,1.8
Ancestral,173,core,14.3
Ancestral,174,cannon,11.04
Ancestral,174,armor,11.04
Ancestral,174,generator,1.81
Ancestral,174,core,14.55
Ancestral,175,cannon,11.24
Ancestral,175,armor,11.24
Ancestral,175,generator,1.82
Ancestral,175,core,14.8
Ancestral,176,cannon,11.44
Ancestral,176,armor,11.44
Ancestral,176,generator,1.83
Ancestral,176,core,15.05
Ancestral,177,cannon,11.64
Ancestral,177,armor,11.64
Ancestral,177,generator,1.84
Ancestral,177,core,15.3
Ancestral,178,cannon,11.84
Ancestral,178,armor,11.84
Ancestral,178,generator,1.85
Ancestral,178,core,15.55
Ancestral,179,cannon,12.04
Ancestral,179,armor,12.04
Ancestral,179,generator,1.86
Ancestral,179,core,15.8
Ancestral,180,cannon,12.24
Ancestral,180,armor,12.24
Ancestral,180,generator,1.87
Ancestral,180,core,16.05
Ancestral,181,cannon,12.44
Ancestral,181,armor,12.44
Ancestral,181,generator,1.88
Ancestral,181,core,16.3
Ancestral,182,cannon,12.64
Ancestral,182,armor,12.64
Ancestral,182,generator,1.89
Ancestral,182,core,16.55
Ancestral,183,cannon,12.84
Ancestral,183,armor,12.84
Ancestral,183,generator,1.9
Ancestral,183,core,16.8
Ancestral,184,cannon,13.04
Ancestral,184,armor,13.04
Ancestral,184,generator,1.91
Ancestral,184,core,17.05
Ancestral,185,cannon,13.24
Ancestral,185,armor,13.24
Ancestral,185,generator,1.92
Ancestral,185,core,17.3
Ancestral,186,cannon,13.44
Ancestral,186,armor,13.44
Ancestral,186,generator,1.93
Ancestral,186,core,17.55
Ancestral,187,cannon,13.64
Ancestral,187,armor,13.64
Ancestral,187,generator,1.94
Ancestral,187,core,17.8
Ancestral,188,cannon,13.84
Ancestral,188,armor,13.84
Ancestral,188,generator,1.95
Ancestral,188,core,18.05
Ancestral,189,cannon,14.04
Ancestral,189,armor,14.04
Ancestral,189,generator,1.96
Ancestral,189,core,18.3
Ancestral,190,cannon,14.24
Ancestral,190,armor,14.24
Ancestral,190,generator,1.97
Ancestral,190,core,18.55
Ancestral,191,cannon,14.44
Ancestral,191,armor,14.44
Ancestral,191,generator,1.98
Ancestral,191,core,18.8
Ancestral,192,cannon,14.64
Ancestral,192,armor,14.64
Ancestral,192,generator,1.99
Ancestral,192,core,19.05
Ancestral,193,cannon,14.84
Ancestral,193,armor,14.84
Ancestral,193,generator,2.0
Ancestral,193,core,19.3
Ancestral,194,cannon,15.04
Ancestral,194,armor,15.04
Ancestral,194,generator,2.01
Ancestral,194,core,19.55
Ancestral,195,cannon,15.24
Ancestral,195,armor,15.24
Ancestral,195,generator,2.02
Ancestral,195,core,19.8
Ancestral,196,cannon,15.44
Ancestral,196,armor,15.44
Ancestral,196,generator,2.03
Ancestral,196,core,20.05
Ancestral,197,cannon,15.64
Ancestral,197,armor,15.64
Ancestral,197,generator,2.04
Ancestral,197,core,20.3
Ancestral,198,cannon,15.84
Ancestral,198,armor,15.84
Ancestral,198,generator,2.05
Ancestral,198,core,20.55
Ancestral,199,cannon,16.04
Ancestral,199,armor,16.04
Ancestral,199,generator,2.06
Ancestral,199,core,20.8
Ancestral,200,cannon,16.24
Ancestral,200,armor,16.24
Ancestral,200,generator,2.07
Ancestral,200,core,21.05
Ancestral,201,cannon,16.44
Ancestral,201,armor,16.44
Ancestral,201,generator,2.08
Ancestral,201,core,21.3
Ancestral,202,cannon,16.64
Ancestral,202,armor,16.64
Ancestral,202,generator,2.09
Ancestral,202,core,21.55
Ancestral,203,cannon,16.84
Ancestral,203,armor,16.84
Ancestral,203,generator,2.1
Ancestral,203,core,21.8
Ancestral,204,cannon,17.04
Ancestral,204,armor,17.04
Ancestral,204,generator,2.11
Ancestral,204,core,22.05
Ancestral,205,cannon,17.24
Ancestral,205,armor,17.24
Ancestral,205,generator,2.12
Ancestral,205,core,22.3
Ancestral,206,cannon,17.44
Ancestral,206,armor,17.44
Ancestral,206,generator,2.13
Ancestral,206,core,22.55
Ancestral,207,cannon,17.64
Ancestral,207,armor,17.64
Ancestral,207,generator,2.14
Ancestral,207,core,22.8
Ancestral,208,cannon,17.84
Ancestral,208,armor,17.84
Ancestral,208,generator,2.15
Ancestral,208,core,23.05
Ancestral,209,cannon,18.04
Ancestral,209,armor,18.04
Ancestral,209,generator,2.16
Ancestral,209,core,23.3
Ancestral,210,cannon,18.24
Ancestral,210,armor,18.24
Ancestral,210,generator,2.17
Ancestral,210,core,23.55
Ancestral,211,cannon,18.44
Ancestral,211,armor,18.44
Ancestral,211,generator,2.18
Ancestral,211,core,23.8
Ancestral,212,cannon,18.64
Ancestral,212,armor,18.64
Ancestral,212,generator,2.19
Ancestral,212,core,24.05
Ancestral,213,cannon,18.84
Ancestral,213,armor,18.84
Ancestral,213,generator,2.2
Ancestral,213,core,24.3
Ancestral,214,cannon,19.04
Ancestral,214,armor,19.04
Ancestral,214,generator,2.21
Ancestral,214,core,24.55
Ancestral,215,cannon,19.24
Ancestral,215,armor,19.24
Ancestral,215,generator,2.22
Ancestral,215,core,24.8
Ancestral,216,cannon,19.44
Ancestral,216,armor,19.44
Ancestral,216,generator,2.23
Ancestral,216,core,25.05
Ancestral,217,cannon,19.64
Ancestral,217,armor,19.64
Ancestral,217,generator,2.24
Ancestral,217,core,25.3
Ancestral,218,cannon,19.84
Ancestral,218,armor,19.84
Ancestral,218,generator,2.25
Ancestral,218,core,25.55
Ancestral,219,cannon,20.04
Ancestral,219,armor,20.04
Ancestral,219,generator,2.26
Ancestral,219,core,25.8
Ancestral,220,cannon,20.24
Ancestral,220,armor,20.24
Ancestral,220,generator,2.27
Ancestral,220,core,26.05
Ancestral,221,cannon,20.44
Ancestral,221,armor,20.44
Ancestral,221,generator,2.28
Ancestral,221,core,26.3
Ancestral,222,cannon,20.64
Ancestral,222,armor,20.64
Ancestral,222,generator,2.29
Ancestral,222,core,26.55
Ancestral,223,cannon,20.84
Ancestral,223,armor,20.84
Ancestral,223,generator,2.3
Ancestral,223,core,26.8
Ancestral,224,cannon,21.04
Ancestral,224,armor,21.04
Ancestral,224,generator,2.31
Ancestral,224,core,27.05
Ancestral,225,cannon,21.24
Ancestral,225,armor,21.24
Ancestral,225,generator,2.32
Ancestral,225,core,27.3
Ancestral,226,cannon,21.44
Ancestral,226,armor,21.44
Ancestral,226,generator,2.33
Ancestral,226,core,27.55
Ancestral,227,cannon,21.64
Ancestral,227,armor,21.64
Ancestral,227,generator,2.34
Ancestral,227,core,27.8
Ancestral,228,cannon,21.84
Ancestral,228,armor,21.84
Ancestral,228,generator,2.35
Ancestral,228,core,28.05
Ancestral,229,cannon,22.04
Ancestral,229,armor,22.04
Ancestral,229,generator,2.36
Ancestral,229,core,28.3
Ancestral,230,cannon,22.24
Ancestral,230,armor,22.24
Ancestral,230,generator,2.37
Ancestral,230,core,28.55
Ancestral,231,cannon,22.44
Ancestral,231,armor,22.44
Ancestral,231,generator,2.38
Ancestral,231,core,28.8
Ancestral,232,cannon,22.64
Ancestral,232,armor,22.64
Ancestral,232,generator,2.39
Ancestral,232,core,29.05
Ancestral,233,cannon,22.84
Ancestral,233,armor,22.84
Ancestral,233,generator,2.4
Ancestral,233,core,29.3
Ancestral,234,cannon,23.04
Ancestral,234,armor,23.04
Ancestral,234,generator,2.41
Ancestral,234,core,29.55
Ancestral,235,cannon,23.24
Ancestral,235,armor,23.24
Ancestral,235,generator,2.42
Ancestral,235,core,29.8
Ancestral,236,cannon,23.44
Ancestral,236,armor,23.44
Ancestral,236,generator,2.43
Ancestral,236,core,30.05
Ancestral,237,cannon,23.64
Ancestral,237,armor,23.64
Ancestral,237,generator,2.44
Ancestral,237,core,30.3
Ancestral,238,cannon,23.84
Ancestral,238,armor,23.84
Ancestral,238,generator,2.45
Ancestral,238,core,30.55
Ancestral,239,cannon,24.04
Ancestral,239,armor,24.04
Ancestral,239,generator,2.46
Ancestral,239,core,30.8
Ancestral,240,cannon,24.24
Ancestral,240,armor,24.24
Ancestral,240,generator,2.47
Ancestral,240,core,31.05
Ancestral,241,cannon,24.44
Ancestral,241,armor,24.44
Ancestral,241,generator,2.48
Ancestral,241,core,31.3
Ancestral,242,cannon,24.64
Ancestral,242,armor,24.64
Ancestral,242,generator,2.49
Ancestral,242,core,31.55
Ancestral,243,cannon,24.84
Ancestral,243,armor,24.84
Ancestral,243,generator,2.5
Ancestral,243,core,31.8
Ancestral,244,cannon,25.04
Ancestral,244,armor,25.04
Ancestral,244,generator,2.51
Ancestral,244,core,32.05
Ancestral,245,cannon,25.24
Ancestral,245,armor,25.24
Ancestral,245,generator,2.52
Ancestral,245,core,32.3
Ancestral,246,cannon,25.44
Ancestral,246,armor,25.44
Ancestral,246,generator,2.53
Ancestral,246,core,32.55
Ancestral,247,cannon,25.64
Ancestral,247,armor,25.64
Ancestral,247,generator,2.54
Ancestral,247,core,32.8
Ancestral,248,cannon,25.84
Ancestral,248,armor,25.84
Ancestral,248,generator,2.55
Ancestral,248,core,33.05
Ancestral,249,cannon,26.04
Ancestral,249,armor,26.04
Ancestral,249,generator,2.56
Ancestral,249,core,33.3
Ancestral,250,cannon,26.24
Ancestral,250,armor,26.24
Ancestral,250,generator,2.57
Ancestral,250,core,33.55
Ancestral,251,cannon,26.44
Ancestral,251,armor,26.44
Ancestral,251,generator,2.58
Ancestral,251,core,33.8
Ancestral,252,cannon,26.64
Ancestral,252,armor,26.64
Ancestral,252,generator,2.59
Ancestral,252,core,34.05
Ancestral,253,cannon,26.84
Ancestral,253,armor,26.84
Ancestral,253,generator,2.6
Ancestral,253,core,34.3
Ancestral,254,cannon,27.04
Ancestral,254,armor,27.04
Ancestral,254,generator,2.61
Ancestral,254,core,34.55
Ancestral,255,cannon,27.24
Ancestral,255,armor,27.24
Ancestral,255,generator,2.62
Ancestral,255,core,34.8
Ancestral,256,cannon,27.44
Ancestral,256,armor,27.44
Ancestral,256,generator,2.63
Ancestral,256,core,35.05
Ancestral,257,cannon,27.64
Ancestral,257,armor,27.64
Ancestral,257,generator,2.64
Ancestral,257,core,35.3
Ancestral,258,cannon,27.84
Ancestral,258,armor,27.84
Ancestral,258,generator,2.65
Ancestral,258,core,35.55
Ancestral,259,cannon,28.04
Ancestral,259,armor,28.04
Ancestral,259,generator,2.66
Ancestral,259,core,35.8
Ancestral,260,cannon,28.24
Ancestral,260,armor,28.24
Ancestral,260,generator,2.67
Ancestral,260,core,36.05
Ancestral,261,cannon,28.44
Ancestral,261,armor,28.44
Ancestral,261,generator,2.68
Ancestral,261,core,36.3
Ancestral,262,cannon,28.64
Ancestral,262,armor,28.64
Ancestral,262,generator,2.69
Ancestral,262,core,36.55
Ancestral,263,cannon,28.84
Ancestral,263,armor,28.84
Ancestral,263,generator,2.7
Ancestral,263,core,36.8
Ancestral,264,cannon,29.04
Ancestral,264,armor,29.04
Ancestral,264,generator,2.71
Ancestral,264,core,37.05
Ancestral,265,cannon,29.24
Ancestral,265,armor,29.24
Ancestral,265,generator,2.72
Ancestral,265,core,37.3
Ancestral,266,cannon,29.44
Ancestral,266,armor,29.44
Ancestral,266,generator,2.73
Ancestral,266,core,37.55
Ancestral,267,cannon,29.64
Ancestral,267,armor,29.64
Ancestral,267,generator,2.74
Ancestral,267,core,37.8
Ancestral,268,cannon,29.84
Ancestral,268,armor,29.84
Ancestral,268,generator,2.75
Ancestral,268,core,38.05
Ancestral,269,cannon,30.04
Ancestral,269,armor,30.04
Ancestral,269,generator,2.76
Ancestral,269,core,38.3
Ancestral,270,cannon,30.24
Ancestral,270,armor,30.24
Ancestral,270,generator,2.77
Ancestral,270,core,38.55
Ancestral,271,cannon,30.44
Ancestral,271,armor,30.44
Ancestral,271,generator,2.78
Ancestral,271,core,38.8
Ancestral,272,cannon,30.64
Ancestral,272,armor,30.64
Ancestral,272,generator,2.79
Ancestral,272,core,39.05
Ancestral,273,cannon,30.84
Ancestral,273,armor,30.84
Ancestral,273,generator,2.8
