ledger_scope,source_family,wiki_track_name,source_item,wiki_page_title,wiki_page_url,state_field,max_level_field,activation_field,contributor_id,semantic_type,operation,target_stat,raw_or_derived,dependencies,unlock_notes,wiki_semantic_note,confidence,uncertainty_notes,source_ref
module_unique,module_unique,Guaranteed Super Crit Attacks,Being Annihilator,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__being_annihilator__tier,module_unique__being_annihilator__max_tier,module_unique__being_annihilator__equipped,module_unique__being_annihilator__guaranteed_super_crit_attacks__count,count,set_count,being_annihilator_guaranteed_supercrit_attacks,raw,—,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Being Annihilator makes the next [x] attacks guaranteed super crits when you super crit, with rarity values 3, 4, 5, 6.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 303-303
module_unique,module_unique,Free Upgrade Coin Kill Bonus Per Upgrade Pct,Black Hole Digestor,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__black_hole_digestor__tier,module_unique__black_hole_digestor__max_tier,module_unique__black_hole_digestor__equipped,module_unique__black_hole_digestor__free_upgrade_coin_kill_bonus_per_upgrade_pct__pct,pct,set_pct,free_upgrade_coin_kill_bonus_per_upgrade_pct,raw,"free_attack_upgrade_chance, free_defense_upgrade_chance, free_utility_upgrade_chance",Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Black Hole Digestor temporarily grants [x]% extra Coins/Kill Bonus for each free upgrade triggered on the current wave, with rarity values 3, 5, 7, 10.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 328-333
module_unique,module_unique,Death Mark Chance,Death Penalty,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__death_penalty__tier,module_unique__death_penalty__max_tier,module_unique__death_penalty__equipped,module_unique__death_penalty__death_mark_chance__chance,chance,set_chance,death_penalty_mark_chance,raw,—,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Death Penalty gives [x]% chance to mark an enemy for death when it spawns, causing the first hit to destroy it, with rarity values 5, 8, 11, 15.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 304-304
module_unique,module_unique,Shock Max Stacks,Dimension Core,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__dimension_core__tier,module_unique__dimension_core__max_tier,module_unique__dimension_core__equipped,module_unique__dimension_core__shock_max_stacks__count,count,set_count,shock_max_stacks,raw,"chain_lightning_chance, chain_lightning_damage_multiplier",Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Dimension Core doubles shock chance and multiplier for Chain Lightning and lets shock multiplier stack on the same enemy up to max stack [x], with rarity values 5, 10, 15, 20.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 340-345
module_unique,module_unique,UW Cooldown Reduction On Package,Galaxy Compressor,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__galaxy_compressor__tier,module_unique__galaxy_compressor__max_tier,module_unique__galaxy_compressor__equipped,module_unique__galaxy_compressor__uw_cooldown_reduction_on_package__cooldown_seconds_reduction,cooldown_seconds_reduction,reduce_cooldown_seconds,uw_cooldown_package_reduction_seconds,raw,package_chance,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Galaxy Compressor makes collecting a recovery package reduce the cooldown of all Ultimate Weapons except Poison Swamp by [x]s, with rarity values 10, 13, 17, 20.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 325-326
module_unique,module_unique,Poison Miss Attack Chance,Harmony Conductor,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__harmony_conductor__tier,module_unique__harmony_conductor__max_tier,module_unique__harmony_conductor__equipped,module_unique__harmony_conductor__poison_miss_attack_chance__chance,chance,set_chance,poison_miss_attack_chance,raw,—,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Harmony Conductor gives poisoned enemies [x]% chance to miss-attack, halved for bosses, with rarity values 15, 20, 25, 30.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 339-339
module_unique,module_unique,Rend Instantly Max Chance,Havoc Bringer,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__havoc_bringer__tier,module_unique__havoc_bringer__max_tier,module_unique__havoc_bringer__equipped,module_unique__havoc_bringer__rend_instantly_max_chance__chance,chance,set_chance,rend_instant_max_chance,raw,—,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Havoc Bringer gives [x]% chance for rend armor to instantly go to max, with rarity values 10, 13, 15, 20.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 305-305
module_unique,module_unique,Synced UW Cooldown Offset,Multiverse Nexus,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__multiverse_nexus__tier,module_unique__multiverse_nexus__max_tier,module_unique__multiverse_nexus__equipped,module_unique__multiverse_nexus__synced_uw_cooldown_offset__cooldown_seconds,cooldown_seconds,set_cooldown_seconds,multiverse_nexus_cooldown_offset_seconds,raw,"death_wave_cooldown_seconds, golden_tower_cooldown_seconds, black_hole_cooldown_seconds",Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Multiverse Nexus syncs Death Wave, Golden Tower, and Black Hole and sets the cooldown to their average plus/minus [x]s, with rarity values 20, 10, 1, -10.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 341-341
module_unique,module_unique,Orb Debuff Per Hit Pct,Negative Mass Projector,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__negative_mass_projector__tier,module_unique__negative_mass_projector__max_tier,module_unique__negative_mass_projector__equipped,module_unique__negative_mass_projector__orb_debuff_per_hit_pct__pct,pct,set_pct,orb_debuff_per_hit_pct,raw,—,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Negative Mass Projector reduces enemy damage and speed by [x]% per orb hit, stacking to a max reduction of 50%, with rarity values 1.0, 1.5, 2.0, 2.5.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 313-314
module_unique,module_unique,Reflected Spotlight Damage Multiplier,Om Chip,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__om_chip__tier,module_unique__om_chip__max_tier,module_unique__om_chip__equipped,module_unique__om_chip__reflected_spotlight_damage_multiplier__multiplier,multiplier,set_multiplier,om_chip_reflected_damage_multiplier,raw,spotlight_bonus_multiplier,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Om Chip makes bosses reflect Spotlight to nearby enemies, increasing their received damage by x[x], with rarity values 2, 4, 7, 15.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 336-338
module_unique,module_unique,Electron Count,Orbital Augment,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__orbital_augment__tier,module_unique__orbital_augment__max_tier,module_unique__orbital_augment__equipped,module_unique__orbital_augment__electron_count__count,count,set_count,electrons,raw,—,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Orbital Augment adds [x] orbiting Electrons around the tower, with rarity values 2, 4, 6, 8. Each Electron deals 15% of remaining health, quarter effective against Bosses and Fleets.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 318-318
module_unique,module_unique,Damage Per Cash Digit Pct,Project Funding,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__project_funding__tier,module_unique__project_funding__max_tier,module_unique__project_funding__equipped,module_unique__project_funding__damage_per_cash_digit_pct__pct,pct,set_pct,project_funding_damage_per_digit_pct,raw,damage,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Project Funding multiplies Tower damage by [x]% of the number of digits in current cash, with rarity values 12.5, 25, 50, 100; effective multiplier note kept in semantic note.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 329-332
module_unique,module_unique,ELS Reduction Proc Chance,Pulsar Harvester,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__pulsar_harvester__tier,module_unique__pulsar_harvester__max_tier,module_unique__pulsar_harvester__equipped,module_unique__pulsar_harvester__els_reduction_proc_chance__chance,chance,set_chance,pulsar_harvester_proc_chance,raw,—,Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Pulsar Harvester gives each projectile hit a [x]% chance to reduce enemy Health and Attack level by 1, with rarity values 1.0, 1.5, 2.0, 2.5.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 327-334
module_unique,module_unique,Attack Speed Boost Duration,Restorative Bonus,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__restorative_bonus__tier,module_unique__restorative_bonus__max_tier,module_unique__restorative_bonus__equipped,module_unique__restorative_bonus__attack_speed_boost_duration__duration_seconds,duration_seconds,set_duration_seconds,restorative_bonus_duration_seconds,raw,"package_chance, attack_speed",Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Restorative Bonus makes packages grant a 50% attack speed boost for [x]s, decaying for 60 seconds, with rarity values 15, 20, 25, 30.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 330-335
module_unique,module_unique,Wall Health Regen Multiplier,Sharp Fortitude,Epic Module Unique Effect,https://the-tower-idle-tower-defense.fandom.com/wiki/Epic_Module_Unique_Effect,module_unique__sharp_fortitude__tier,module_unique__sharp_fortitude__max_tier,module_unique__sharp_fortitude__equipped,module_unique__sharp_fortitude__wall_health_regen_multiplier__multiplier,multiplier,set_multiplier,wall_health_regen_multiplier,raw,"wall_health, wall_regen",Epic modules drawn as epics have a unique effect; merging rares to epic does not create unique abilities.,"Sharp Fortitude increases the Wall’s health and regen by x[x], with rarity values 1.25, 1.5, 2, 2.5; the subsequent-hit wall-thorns damage clause is noted but not split separately here.",strong,Row captures the direct scaled unique-effect parameter from the wiki; fixed non-scaled behavior terms are kept in the semantic note rather than split into separate contributors.,Epic Module Unique Effect lines 317-317
